PDB_ID	compound_id	label
5JZN	5287969	5.67776
5ES1	10184653	5.0
6BXI	16007391	5.0
3FE3	16007391	5.0
6P5M	11656518	5.0
3DAK	11656518	5.0
3V8S	5329102	6.33715
6GR8	5328940	5.0
4OTH	11656518	5.0
4RWI	5287969	5.0
2A2A	10127622	5.0
6URC	10184653	5.0
4KIK	10127622	5.0
4QTB	10127622	5.0
2A2A	10184653	5.0
5O0Y	176167	5.85384
6URC	11656518	5.0
2R2P	24779724	5.0
5LVO	16007391	5.0
4MQ1	5329102	6.69875
2XYN	11656518	5.72122
4KS7	5329102	5.61977
6FYR	24779724	5.0
1Y57	11656518	5.95857
4D2W	5329102	6.45581
4OTH	10127622	5.0
5ORL	24779724	5.0
3DAK	24779724	5.0
5U6C	5287969	5.16748
5VCZ	176167	5.0
3PP0	10184653	8.29243
5YKS	176167	5.0
6YZ4	11656518	5.0
5A6N	10184653	5.0
6D3K	11656518	6.02223
2C47	11656518	5.0
6CJE	11656518	5.0
3W2P	51004351	5.1549
5MYV	10184653	5.0
2YEX	10127622	5.0
4FR4	16007391	5.0
3MDY	24779724	5.0
4ZZN	51004351	5.0
4ASZ	10184653	5.0
3ZFM	10184653	5.0
6SM8	11656518	5.0
1CM8	10127622	5.0
1O6L	16007391	5.0
6TGU	5287969	5.0
2XYN	10127622	5.0
2I1M	16007391	5.85384
3MY0	5287969	5.34678
6FER	24779724	5.0
4D2W	10127622	5.0
6CZ3	5287969	5.0
3KUL	5287969	5.0
6CZ3	11656518	5.44369
6QAV	176167	5.0
3ALO	176167	5.0
4KS7	24779724	5.0
1CM8	5329102	5.0
3S3I	5329102	5.0
2I1M	51004351	6.48135
1QPC	176167	5.0
3TXO	5287969	6.45581
3MY0	11656518	5.0
2R4B	10127622	5.0
2J0I	11656518	5.0
6TCA	176167	5.0
6GZD	5329102	7.00393
6FYL	10127622	5.0
1QPC	51004351	6.55269
6FER	10184653	5.0
6DBK	10184653	5.0
4FGB	10184653	5.0
6SRH	5328940	5.0
3V8S	10184653	5.0
3GC8	5329102	5.0
6X5G	24779724	5.0
6QAV	5329102	7.88273
2XYN	51004351	5.0
2R4B	11656518	5.0
3LCS	10127622	5.0
6JPJ	11656518	5.0
4L3L	10127622	5.0
3A7I	51004351	5.0
6TGU	24779724	5.0
6GQQ	24779724	5.0
4ITI	24779724	5.0
2YEX	51004351	5.88602
3OMV	5287969	5.0
2CMW	176167	5.0
7B36	24779724	5.0
6FT8	5287969	5.76953
2HAK	5328940	5.0
5UI0	51004351	5.61977
4CRS	24779724	5.0
4RFM	24779724	5.0
4UXL	10127622	5.0
4B6L	24779724	5.0
4GU6	10184653	5.0
4ANB	10184653	5.0
5VDK	10127622	5.0
4UY9	5328940	5.56862
2XIK	11656518	5.16748
7KAC	5329102	7.79317
6YZ4	16007391	5.0
6CMJ	51004351	7.13608
3GC8	5287969	5.0
6ZR5	176167	5.0
2QLU	11656518	5.0
5BYZ	176167	5.0
2ZM3	16007391	5.0
5HID	51004351	5.0
2V7O	5287969	5.58501
6GQQ	10184653	5.0
2XIK	10127622	5.0
7B36	51004351	5.0
5U6B	10184653	5.27572
5JZN	51004351	5.0
3E7O	11656518	5.0
5U6C	11656518	5.0
5AP1	16007391	5.07058
3FXZ	5329102	5.0
5UI0	5287969	5.0
2VD5	5287969	6.18702
4MQ1	176167	6.79561
6FER	16007391	5.18045
6JUU	10184653	5.0
5LVO	5287969	5.0
6D3K	10184653	5.0
4YNO	5287969	5.0
3MDY	5287969	6.34669
3SOC	5328940	5.0
1CM8	51004351	5.0
2ZM3	24779724	5.0
1XJD	10184653	5.0
3RNY	10127622	5.0
3KUL	24779724	5.0
6FDY	10184653	5.0
6JQR	24779724	5.0
6YKY	5329102	5.0
4RWI	11656518	5.32789
4ASZ	24779724	5.0
6FER	5287969	5.0
5HVK	5328940	5.0
4YNO	16007391	5.0
5L6P	10184653	5.0
4YNO	51004351	5.0
2J51	176167	5.50862
4UXL	5329102	5.0
3DAK	176167	5.0
4WSQ	176167	5.56862
6PK6	51004351	7.25885
6FDY	11656518	5.0
5HVK	176167	5.0
4EWH	51004351	6.92046
3PLS	11656518	5.0
3E7O	16007391	5.0
6ZR5	10184653	5.0
1CM8	16007391	5.0
6TCA	24779724	5.0
6T6F	10127622	5.0
6OP9	5287969	5.03621
3PP0	24779724	5.0
2W4O	11656518	5.0
5H0B	5329102	6.05547
6T6F	5328940	6.25956
6FEK	16007391	6.61961
3COK	16007391	5.32789
3C0I	5328940	6.08087
2XIK	10184653	5.0
4H1J	16007391	5.0
7B36	10127622	5.0
4ANB	16007391	5.72122
6JPJ	176167	5.0
6JUU	5328940	7.09637
3FXX	10127622	5.0
6D3K	16007391	5.0
6Y0A	24779724	5.0
4A9U	24779724	5.0
5V5Y	5328940	6.29234
6FYR	51004351	5.44369
4B6L	5329102	5.0
6B5J	5328940	6.7693
5A6N	5328940	5.0
4I5P	10184653	5.0
6OP9	5329102	5.0
4AGU	5329102	5.0
2V7O	24779724	5.0
4RFM	5329102	7.88273
6BFN	176167	5.0
5BYZ	51004351	5.0
6GR8	24779724	5.0
4BBM	176167	5.46851
6SM8	24779724	5.0
6FYR	10127622	5.0
3DKC	5287969	5.0
4GU6	24779724	5.0
2R2P	5329102	5.92078
6PK6	11656518	5.0
6FYV	10184653	5.0
4KS7	11656518	5.0
5UI0	5329102	6.24405
4FR4	10184653	5.0
3SOC	176167	5.0
4HOK	10127622	5.0
2QLU	5329102	5.0
5QIN	10127622	5.0
4B9D	5328940	5.0
6FD3	11656518	5.0
4MQ1	10184653	6.01318
4TPT	5328940	5.0
5O0Y	5328940	5.67776
4GU6	5287969	5.0
5MYV	51004351	6.48135
4ZHX	176167	5.30102
4MQ1	24779724	6.10785
2X4F	5287969	5.0
4GU6	16007391	5.0
1O6L	5329102	5.56862
6NCG	11656518	5.0
2F57	176167	5.0
3E7O	5328940	5.0
4TPT	24779724	5.0
2X4F	51004351	6.19375
6NCG	10184653	5.0
2W4O	176167	5.0
3C0I	176167	5.0
4L3L	5329102	7.31785
4WSQ	5328940	5.63825
6QAV	51004351	5.0
5AP1	11656518	5.0
3A7I	10127622	5.0
6ZJF	5287969	5.72122
3FXZ	10184653	5.0
3FXX	16007391	5.0
4I5P	5328940	6.01768
6OP9	5328940	9.06048
1XJD	5328940	6.04091
1QPC	11656518	6.19375
2YEX	10184653	5.0
4UXL	16007391	5.0
2IWI	5329102	5.0
6QAV	5287969	6.32781
6BXI	11656518	5.0
2C47	10184653	5.0
6SM8	10184653	5.0
6FYR	11656518	5.0
3DAK	5329102	6.27564
1XJD	10127622	5.0
6PK6	5287969	5.0
6D3K	5328940	5.0
3O0G	16007391	5.0
4WNO	10127622	5.0
5NG0	176167	5.0
4AGU	5328940	5.0
2EVA	5287969	5.53759
6YZ4	24779724	5.0
6Y0A	5287969	6.92046
5CEQ	10127622	5.0
3LCS	10184653	5.0
4JG8	10127622	5.0
6FD3	16007391	5.0
4EWH	5329102	5.05061
6GR8	51004351	6.7693
4KS7	10127622	5.0
6B5J	10184653	5.0
4YNO	10127622	5.0
3W2P	10127622	5.0
6P5M	5329102	6.85356
5H0B	176167	5.0
6CMJ	176167	5.17392
4UAK	24779724	5.0
3GC8	11656518	5.0
5I3R	5287969	5.0
4GU6	10127622	5.0
7B36	16007391	5.0
5MYV	176167	5.0
1QPC	24779724	5.0
3OMV	5328940	5.0
2R2P	5287969	5.45592
6GQQ	176167	5.0
2C47	10127622	5.0
7B36	5287969	5.0
4K33	10127622	5.0
4WNO	5329102	7.63639
4D2W	10184653	5.0
3CBL	10127622	5.0
2OO8	5328940	5.40892
4IVA	10127622	5.0
5VIL	10184653	5.0
6JQR	5329102	7.95468
6RUU	5329102	6.02683
5JZN	176167	5.0
2QLU	5287969	5.61977
6C9H	5328940	5.40892
4BBM	5287969	5.0
6BG2	5329102	5.0
2R2P	10184653	5.0
6RCG	5287969	5.0
1CM8	24779724	5.0
5UI0	5328940	5.0
4ZZN	5328940	5.0
1QPC	16007391	6.4201
2F57	24779724	5.0
5LXC	10127622	5.0
6FDY	16007391	5.0
4KS7	5328940	5.0
2BUJ	11656518	5.0
3FXZ	11656518	5.0
3A7I	5287969	5.0
2EVA	10184653	5.0
2NRU	11656518	5.0
4IVA	5287969	5.25963
3MY0	5329102	5.0
6PK6	16007391	5.0
4RWI	24779724	5.0
4AF3	5287969	5.0
6MOB	5287969	5.0
4GV1	16007391	5.0
6FEK	5328940	5.0
4QTB	5328940	5.0
6P5M	51004351	5.63825
4B6L	11656518	5.0
2I1M	5328940	6.4201
3IEC	24779724	5.0
6JPJ	10184653	5.0
4UAK	16007391	5.0
6CZ3	10127622	5.0
2OO8	16007391	5.72122
4B9D	176167	5.0
3KUL	176167	5.0
3SOC	24779724	5.0
7KAC	51004351	5.67776
6JQR	5328940	5.0
6QAV	24779724	5.0
4ASZ	16007391	5.0
2V7O	11656518	5.0
4OTH	5329102	6.14868
2CMW	5328940	5.0
5VDK	10184653	5.0
4OR5	51004351	5.0
6RUU	51004351	6.74449
3FXZ	10127622	5.0
6QAV	11656518	5.0
4A9U	5329102	7.99568
3BHH	16007391	5.0
1J1B	5287969	6.13662
2J0I	10127622	5.0
3LCS	5328940	6.16109
4KIK	16007391	5.0
2REI	16007391	5.0
1J1B	16007391	5.0
3PLS	5329102	5.0
5J5T	24779724	5.0
1WAK	10127622	5.0
2NRU	24779724	5.0
2OO8	5329102	5.0
4K33	16007391	5.0
5EFQ	51004351	5.0
5EFQ	16007391	5.95857
2EVA	176167	5.0
5O0Y	10127622	5.0
4H1J	5287969	5.50862
3A7I	10184653	5.0
4ANB	10127622	7.00393
4C57	51004351	6.4201
3KUL	10127622	5.0
4B9D	5287969	5.0
5ES1	176167	5.0
4L3L	51004351	5.88602
6FYV	5329102	7.53611
6RCG	11656518	5.0
3HNG	51004351	6.34669
3GC8	10127622	5.0
6FT8	51004351	6.45581
4D2W	11656518	5.0
6URC	10127622	5.0
5NKG	5328940	7.74232
3MDY	10184653	5.0
2XYN	24779724	5.0
4QTB	10184653	5.0
5VCZ	5329102	5.0
3KN6	176167	5.0
6ZJF	176167	5.0
6ZR5	5329102	5.0
2A2A	5287969	5.0
2C47	51004351	5.0
2W4O	5287969	5.49484
3KN6	11656518	5.0
6CJE	10127622	5.0
3WAR	5329102	6.04571
5A6N	176167	5.0
4HOK	51004351	5.0
4TPT	16007391	5.0
3BU3	5287969	5.0
4ZZN	5287969	5.0
5HID	5287969	5.0
6OP9	11656518	5.0
2VD5	16007391	5.0
4PF4	5287969	5.0
6FYR	10184653	5.0
2RKU	10184653	5.0
1Y57	176167	5.0
3MY0	10184653	5.0
6YZ4	5329102	5.0
6RSU	5287969	6.32781
3WAR	10184653	5.0
5HID	176167	5.0
6JPJ	5287969	5.0
3G2F	51004351	5.0
4CRS	51004351	7.82102
6NCG	176167	5.0
3FXX	11656518	5.0
5ORL	5287969	5.0
6BXI	5328940	5.0
3ZDU	5287969	5.0
6P5M	24779724	5.0
6URC	5329102	6.22178
5U6B	51004351	6.20754
4IVA	16007391	5.0
3QRJ	16007391	5.0
6CZ3	5328940	5.0
6BFN	10127622	5.0
5MYV	24779724	5.0
1J1B	10127622	5.0
2F57	10184653	5.0
3ZDU	10127622	5.0
3PLS	176167	5.0
6X5G	16007391	5.0
1UA2	24779724	5.0
6BXI	24779724	5.0
5V5Y	51004351	5.33723
1QPC	10184653	6.24405
6CD6	5328940	5.0
2RKU	5328940	5.7447
6GR8	5287969	5.0
6ZJF	51004351	5.32789
6FYL	10184653	5.0
4OTH	16007391	5.0
2W4O	16007391	5.0
6FER	176167	5.0
6BG2	10127622	5.0
2QLU	176167	5.0
6YAT	11656518	5.0
1Y57	24779724	5.0
4OTH	5287969	5.45592
2W4O	5329102	6.05056
3A7I	16007391	5.0
6DBK	16007391	5.0
4ASZ	176167	5.0
2EVA	10127622	5.0
4GV1	24779724	5.0
6FYV	176167	5.79585
6GRO	5287969	5.0
1QPC	5329102	6.63808
3BU3	5329102	6.30094
6JPJ	5328940	5.0
1S9I	51004351	5.0
4AF3	10127622	5.0
1Y57	10184653	5.55283
6GQQ	5328940	5.0
6CD6	5329102	6.37665
3ZDU	5328940	5.0
6FEK	10127622	5.0
3BU3	24779724	5.0
3DAK	5287969	5.0
3LCS	11656518	5.0
1UA2	11656518	5.0
5EFQ	5328940	5.0
4PF4	24779724	5.0
2BUJ	5329102	6.60189
2R4B	176167	5.0
6URC	51004351	5.63825
4ZZN	10127622	5.0
6RA7	11656518	5.82388
7KAC	5287969	5.48147
6JUU	51004351	5.0
1O6L	24779724	5.0
3E7O	10184653	5.67776
3FXZ	5287969	5.0
5L6P	51004351	5.0
2J51	5287969	5.0
6FT8	24779724	5.0
3DKC	24779724	8.39794
6TCA	10127622	5.0
4ITI	5287969	5.0
1Y57	10127622	5.0
5LWM	51004351	7.91721
2HW6	5287969	5.0
5J5T	11656518	5.12493
2J51	24779724	5.0
2R2P	5328940	7.56703
6CD6	16007391	5.0
2ZM3	5287969	5.0
2A2A	16007391	5.0
3COK	10184653	5.0
4MQ1	5328940	5.0
3E7O	51004351	5.30102
2CMW	24779724	5.0
5VCZ	5287969	5.0
5QIN	10184653	5.0
6URC	5328940	5.0
4WNO	16007391	5.0
4UXL	10184653	5.0
4B6L	5287969	5.0
3TXO	51004351	6.53745
6SM8	5328940	5.0
6ZJF	10127622	5.0
5VCZ	10184653	5.0
5QIN	5329102	5.0
5I3R	11656518	5.0
4ASZ	5328940	5.92078
3W2P	5328940	6.40882
4ITI	11656518	5.2676
5EFQ	5287969	6.36643
5HID	5329102	5.0
4KS7	10184653	5.0
1CM8	5287969	5.0
6URC	24779724	5.0
3G2F	10127622	5.0
2YEX	5329102	6.52273
4ZZN	176167	5.0
5ES1	5328940	5.0
6BG2	176167	5.95857
5L6P	5328940	6.67757
4C57	24779724	5.0
5JZN	5329102	6.43168
5QIN	11656518	5.0
5CEQ	16007391	5.0
4CRS	176167	5.0
4RFM	5328940	5.76953
3KN6	51004351	5.0
2HW6	10127622	5.0
4ZHX	5329102	7.05012
6CMJ	5328940	6.10785
6NCG	5329102	5.0
6TCA	16007391	5.0
6ZJF	10184653	5.0
2VD5	51004351	5.4202
4TPT	176167	5.0
4ASZ	5329102	6.22907
6PK6	10127622	5.0
4GU6	5329102	6.35645
5ORL	5328940	5.0
2HAK	24779724	5.0
3IEC	176167	5.0
2F57	5328940	5.0
3WAR	10127622	5.0
2HAK	5287969	5.0
5BYZ	10184653	5.0
4JG8	176167	7.05998
6BG2	10184653	5.0
6OP9	176167	5.0
1WAK	51004351	7.37572
5NG0	16007391	5.7447
6QAV	16007391	5.0
6BXI	10127622	5.0
1CM8	176167	5.0
6FD3	10127622	5.0
5VIL	176167	5.0
4BBM	11656518	5.0
3RNY	51004351	5.0
4IVA	176167	5.0
5LXC	10184653	5.7447
4UXL	51004351	6.36643
6CD6	24779724	5.0
2IWI	16007391	5.0
2REI	5287969	5.0
4MQ1	10127622	5.0
6GZD	51004351	5.0
2EVA	5328940	6.99957
6BXI	51004351	5.0
6FYR	5328940	6.52273
2XIK	51004351	5.7447
2DQ7	10184653	5.0
6FD3	24779724	5.0
6RUU	5287969	5.0
5NKG	176167	5.0
3HNG	5329102	8.72125
4ZHX	10127622	5.0
3ENM	51004351	5.18708
5YKS	5328940	5.0
6RUU	16007391	5.10237
4H1J	11656518	5.0
4WB8	176167	6.48135
4RWI	16007391	5.0
6FYV	10127622	5.0
5MYV	16007391	5.0
4UY9	51004351	7.82102
3ENM	10127622	5.0
4TPT	51004351	5.0
3A7I	11656518	5.0
1WAK	11656518	5.0
3OMV	5329102	5.0
2R4B	51004351	5.50862
2REI	11656518	5.0
5NG0	10184653	5.56862
3QRJ	24779724	5.0
2W99	11656518	5.0
4QTB	11656518	5.0
6FD3	5287969	5.0
6RA7	176167	5.0
2CMW	10127622	5.0
1S9I	16007391	5.37674
4L3L	16007391	5.55283
3MDY	51004351	5.0
6JQR	10184653	5.0
5VDK	11656518	5.0
6Y0A	5328940	5.0
2QLU	51004351	5.0
3QRJ	11656518	5.0
6GRO	5328940	5.0
2WTK	24779724	5.0
4JG8	24779724	5.0
6JPJ	51004351	5.0
6BG2	11656518	5.0
5MJB	10127622	5.0
2EVA	5329102	7.03105
4QTB	5329102	5.0
5ES1	5329102	5.44369
5VCZ	5328940	6.45581
3O0G	5329102	5.16114
6T6F	5329102	6.29234
2J0I	10184653	5.0
4RFM	51004351	5.0
4WSQ	5287969	5.27572
4ITI	5328940	5.0
4B9D	16007391	5.0
2ZM3	51004351	5.0
4B9D	5329102	5.0
4ZHX	51004351	6.33715
4IVA	51004351	7.02641
6RUU	176167	5.0
5LXC	5329102	6.16743
2R4B	5287969	5.30102
5CEQ	11656518	5.0
4UY9	5287969	5.24412
2WTK	5287969	5.0
3MDY	5329102	5.61977
3COK	10127622	5.0
5LXC	51004351	5.0
4K33	11656518	5.0
4RWI	51004351	5.79585
4TPT	10184653	5.0
5J5T	10184653	5.0
6BFN	5287969	6.26753
2C47	5287969	5.0
4FGB	51004351	5.69895
4UY9	176167	5.0
2HW6	176167	5.0
2YEX	5287969	5.0
5MYV	11656518	5.0
3TXO	11656518	5.0
6ZJF	24779724	5.0
4BBM	10127622	5.0
3O0G	10127622	5.0
5E8X	10184653	5.0
6CD6	5287969	7.10182
4L3L	5287969	5.43179
6QAV	10127622	5.0
6JPJ	10127622	5.0
6C9H	24779724	5.0
4ZZN	16007391	5.0
2R4B	10184653	8.19382
3MY0	16007391	5.0
2W99	51004351	5.0
2OO8	10127622	5.0
6FEK	5329102	7.71897
3LCS	51004351	6.56848
6FT8	176167	6.29234
6CJE	5287969	5.49484
5E8X	5287969	5.0
4GV1	11656518	5.0
2OO8	10184653	5.0
4WB8	5328940	5.0
7B36	5329102	6.46839
5AP1	176167	5.0
2W99	10127622	5.0
4JG8	51004351	6.13071
6RSU	10184653	5.0
6ZR5	16007391	5.0
3HNG	5328940	5.0
5CEQ	5287969	5.0
2J51	5328940	8.31876
2RKU	10127622	5.0
6FYV	5287969	5.0
3V8S	16007391	5.0
1XJD	11656518	5.0
1S9I	5287969	5.0
4K33	5329102	5.85384
3MY0	24779724	5.0
4L3L	176167	5.7447
4EWH	5287969	5.0
6YKY	176167	5.0
6RSU	24779724	5.0
2REI	5328940	5.0
6B5J	5287969	7.25885
3FXZ	176167	5.0
6RA7	5328940	7.50724
6MOB	11656518	5.06048
2VD5	5328940	7.04048
4I5P	11656518	5.0
3PLS	5287969	5.0
4WB8	11656518	5.0
2WTK	176167	5.0
6CJE	51004351	6.02223
6FYL	176167	6.36643
2RKU	51004351	5.0
3MDY	11656518	5.0
2HAK	10184653	5.0
3E7O	10127622	5.0
7B36	10184653	5.0
1J1B	11656518	5.0
6FEK	11656518	6.49471
4FGB	16007391	5.0
3V8S	5287969	5.92078
5J5T	176167	5.0
5MJB	10184653	5.0
7KAC	176167	5.7447
3FXX	5328940	8.22915
2QLU	10184653	5.0
3O0G	51004351	5.0
6NCG	24779724	5.0
3ZDU	5329102	5.0
3RNY	5329102	5.07572
4AGU	5287969	5.0
2J0I	5287969	5.0
4FR4	51004351	5.61977
3IEC	11656518	5.0
3WAR	5328940	5.0
6RA7	10184653	5.0
3CBL	176167	5.0
6GR8	176167	5.0
6GRO	176167	5.0
5A6N	16007391	5.0
7B36	5328940	7.43063
5QIN	176167	5.0
4L3L	11656518	5.0
2C47	5328940	5.0
1WAK	24779724	5.0
1QPC	5287969	5.0
4EWH	10127622	5.0
5NKG	10127622	5.0
5HID	16007391	5.0
4GU6	11656518	5.0
4A9U	5287969	5.0
6X5G	10184653	5.0
3O0G	24779724	5.0
2J51	51004351	6.65738
5I3R	5329102	8.25181
6FYL	5287969	5.65756
5VIL	10127622	5.0
2QLU	16007391	5.0
6GZD	176167	5.0
4H1J	176167	5.0
3CBL	11656518	5.0
2C47	16007391	5.0
3BU3	176167	5.0
6QAV	10184653	5.0
2WTK	10184653	5.0
4HOK	5329102	7.88273
3WAR	11656518	5.0
2X4F	5329102	7.82102
2HAK	10127622	5.0
6YAT	5287969	5.0
3KUL	10184653	5.0
2EVA	51004351	6.88572
6FYL	51004351	6.06545
2W99	5329102	5.2076
1UA2	176167	5.58501
2A2A	24779724	5.0
4IVA	24779724	5.0
5HVK	5287969	5.0
4JG8	10184653	5.0
6DBK	5287969	6.74449
4UXL	176167	5.0
6TGU	5329102	6.79561
6CJE	176167	5.0
5VCZ	16007391	5.0
4YJT	11656518	5.35654
6ZR5	5328940	5.0
3ALO	16007391	5.0
1O6L	10127622	5.0
3KN6	5329102	5.76953
5E8X	10127622	5.0
3O0G	5287969	6.95821
5EFQ	10184653	5.0
4ZHX	24779724	5.0
5BYZ	5287969	6.20754
6YZ4	5328940	5.27572
3S3I	5328940	5.0
6C9H	11656518	5.34678
6T6F	10184653	5.0
6TCA	10184653	5.0
6GZD	5328940	6.55269
3OMV	16007391	5.0
3S3I	10184653	5.88602
6ZJF	16007391	5.0
5VDK	176167	5.0
4EQU	5329102	7.71897
6GR8	10127622	5.0
5I3R	176167	5.53759
3KUL	5328940	8.04096
4KIK	5329102	5.0
5L6P	10127622	5.0
3CBL	5329102	6.01768
4OR5	5329102	5.0
5HVK	51004351	5.0
6FYL	16007391	5.0
3KN6	10127622	5.0
5MJB	11656518	5.0
4HOK	10184653	5.88602
6FD3	5329102	7.79317
4L3L	5328940	6.18039
3KUL	16007391	5.0
4YNO	176167	5.0
6YAT	5329102	7.71897
3FE3	5329102	6.38711
3FXX	51004351	5.0
2IWI	51004351	5.50862
6ZR5	5287969	5.79585
4PF4	16007391	5.0
6P5M	16007391	5.0
3QRJ	5329102	5.44369
6SRH	11656518	5.0
4PF4	5328940	5.0
5AP1	24779724	5.0
5BYZ	24779724	5.0
4B6L	176167	5.0
4YJT	51004351	7.05502
5E8X	5328940	5.0
6B5J	16007391	5.0
4KIK	11656518	5.0
4PF4	5329102	6.92046
3WAR	176167	5.0
2V7O	10184653	5.0
5EFQ	11656518	5.0
6RA7	24779724	5.0
3S3I	176167	5.0
5LWM	5328940	5.92078
5LWM	5329102	5.92078
6YKY	51004351	5.0
3PLS	10127622	5.0
6BG2	5287969	5.0
3CBL	51004351	5.0
3DKC	10127622	5.0
6BXI	10184653	5.0
3G2F	5328940	6.2365
6Y0A	10127622	5.0
3G2F	10184653	5.0
5NG0	5329102	5.0
4YJT	10184653	5.0
2YEX	5328940	5.52286
5BYZ	5329102	5.00436
2NRU	10127622	5.0
6DBK	5328940	5.18708
2WTK	5329102	7.41908
4IVA	5329102	6.38711
6BXI	5329102	6.38711
2XYN	10184653	5.0
2HAK	16007391	5.0
6YAT	5328940	6.72102
5O0Y	5329102	6.48135
6YZ4	10127622	5.0
6RA7	5329102	7.60033
6C9H	10127622	5.0
3C0I	10127622	5.0
5ES1	16007391	5.0
4GV1	5328940	5.0
4RFM	5287969	5.0
4AGU	10184653	5.0
6CMJ	11656518	5.0
2NRU	176167	5.0
2IWI	24779724	5.0
3BHH	5328940	5.0
2F57	5329102	6.19375
6PK6	5329102	6.40882
6FYV	16007391	5.0
1J1B	10184653	5.0
4A9U	10127622	5.0
4PF4	176167	5.0
1WAK	5329102	6.60189
6MOB	51004351	5.79585
5LVO	10184653	5.0
6S73	11656518	5.0
6ZJF	11656518	5.0
2BUJ	16007391	5.0
4H1J	5328940	6.40882
5VIL	11656518	5.0
3TXO	5328940	5.0
5A6N	51004351	5.7447
2V7O	5329102	6.16109
4UAK	176167	5.0
6P5M	5328940	6.44358
3QRJ	5287969	5.0
4C57	5329102	7.6968
3OMV	51004351	5.0
4YJT	24779724	5.0
4KIK	176167	5.0
6GR8	5329102	6.65738
5YKS	5329102	6.19375
2C47	24779724	5.0
2OO8	51004351	5.72122
3IEC	5329102	6.5085
4UAK	5328940	5.0
5LVO	11656518	5.0
4WSQ	51004351	7.31785
2QLU	5328940	5.0
4BBM	24779724	5.0
6CZ3	16007391	5.0
3V8S	10127622	5.0
5I3R	16007391	5.0
2R2P	16007391	5.0
4ZZN	11656518	5.0
3FE3	51004351	7.67572
3ALO	10184653	5.0
6RSU	176167	5.0
2R4B	24779724	5.0
1S9I	5328940	8.0
3LCS	5287969	6.17386
6DBK	176167	5.0
3FXX	24779724	5.0
6JQR	176167	5.7447
4UY9	10127622	5.0
3TXO	10184653	5.0
2DQ7	24779724	5.0
2A2A	5328940	5.0
5JZN	11656518	5.0
4C57	10184653	7.10182
2IWI	10127622	5.0
1J1B	176167	8.07572
4WB8	5329102	5.0
6GZD	11656518	5.0
2WTK	11656518	5.0
6FYV	24779724	5.0
4YNO	5329102	5.0
6JPJ	5329102	5.67776
4B9D	24779724	5.0
2XIK	16007391	5.0
3KN6	5328940	5.0
2A2A	11656518	5.0
3KN6	10184653	5.0
5HVK	10127622	5.0
2J0I	24779724	5.0
6MOB	10184653	5.0
5YKS	5287969	5.0
4L3L	10184653	5.0
6FT8	10184653	5.0
4ANB	5328940	7.71897
6BXI	176167	5.0
5AP1	10127622	5.0
3IEC	5328940	5.0
5U6C	10184653	5.0
4A9U	16007391	5.85384
4WNO	5287969	5.0
6RSU	16007391	5.0
4EQU	10127622	5.0
5VIL	5329102	5.0
4K33	176167	5.0
4ZHX	5328940	5.0
5U6B	24779724	5.0
4FGB	5329102	6.01318
2WTK	5328940	5.0
4WB8	51004351	6.14261
3HNG	10184653	5.0
3RNY	5328940	5.0
6X5G	11656518	5.0
6P5M	176167	5.0
6ZR5	10127622	5.0
4OR5	5328940	5.0
6OP9	24779724	5.0
3MDY	10127622	5.0
4WB8	10184653	5.0
4BBM	16007391	5.92078
5UI0	11656518	5.0
6BG2	51004351	6.60189
3IEC	5287969	5.0
1QPC	5328940	9.16115
4B6L	10184653	5.0
2W4O	10184653	5.0
2W99	176167	5.0
6DBK	10127622	5.0
4EQU	5287969	5.0
3W2P	5287969	5.39793
6URC	5287969	5.0
4A9U	10184653	5.0
5MYV	5328940	5.0
3C0I	11656518	5.0
6B5J	51004351	5.0
3RNY	176167	5.0
6GQQ	5287969	5.0
5VDK	16007391	5.0
5MJB	5287969	5.82388
5YKS	11656518	5.0
3G2F	5329102	6.24405
4UY9	16007391	5.0
2IWI	10184653	5.0
6Y0A	10184653	5.0
6RUU	11656518	5.0
6RCG	24779724	5.0
4YJT	176167	5.0
4TPT	11656518	5.0
4ITI	16007391	5.0
4K33	24779724	5.0
6JUU	176167	5.0
3GC8	16007391	5.0
2W99	10184653	5.0
6Y0A	5329102	5.0
2R4B	5328940	7.58336
3C0I	10184653	5.0
4OR5	10127622	5.0
4K33	5287969	5.0
6TGU	16007391	5.0
3PLS	16007391	5.0
4H1J	10127622	5.0
4UAK	10184653	5.0
4ZZN	10184653	5.0
5QIN	16007391	5.0
4RWI	10127622	5.0
6T6F	51004351	6.17386
3ZFM	5329102	5.0
2HW6	24779724	5.0
6P5M	5287969	5.82388
5JZN	5328940	5.0
3C0I	5287969	5.0
6FER	51004351	5.0
2W4O	24779724	5.0
4TPT	5329102	5.0
4RWI	5329102	6.28391
4YNO	24779724	5.0
5ORL	176167	5.0
3MY0	176167	5.0
6CJE	5328940	5.0
2OO8	176167	5.0
4FR4	24779724	5.0
3BU3	51004351	5.0
5J5T	51004351	6.92046
2X4F	10127622	5.0
6S73	51004351	5.0
3A7I	176167	5.0
5BYZ	16007391	5.0
1S9I	10184653	5.0
4WNO	24779724	5.0
4KS7	176167	5.0
6YZ4	10184653	5.0
6FYR	16007391	5.0
5HID	10184653	5.0
4C57	16007391	5.0
4HOK	176167	5.0
6GZD	10127622	5.0
6GRO	10127622	5.0
5EFQ	5329102	5.0
4RFM	11656518	5.0
4ANB	176167	5.0
3MDY	16007391	5.0
